campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,date_start,date_stop,spend,impressions,reach,clicks,ctr,cpc,cpm,frequency,inline_link_clicks,actions.link_click,actions.page_engagement,actions.post_engagement,actions.video_view,publisher_platform,platform_position,actions.onsite_conversion.messaging_block,actions.onsite_conversion.post_unlike,actions.post_interaction_gross,actions.post_interaction_net,actions.post,actions.onsite_conversion.post_save,actions.onsite_conversion.post_net_save,actions.onsite_conversion.post_net_like,actions.post_reaction,actions.omni_search,actions.offsite_conversion.fb_pixel_search,actions.landing_page_view,actions.add_to_cart,actions.omni_landing_page_view,actions.onsite_web_view_content,actions.onsite_web_add_to_cart,actions.onsite_web_app_view_content,actions.view_content,actions.onsite_web_app_add_to_cart,actions.offsite_search_add_meta_leads,actions.omni_add_to_cart,actions.offsite_content_view_add_meta_leads,actions.onsite_conversion.messaging_conversation_started_7d,actions.search,actions.omni_view_content,actions.offsite_conversion.fb_pixel_view_content,actions.offsite_conversion.fb_pixel_add_to_cart,action_values.onsite_web_app_add_to_cart,action_values.offsite_conversion.fb_pixel_view_content,action_values.omni_view_content,action_values.add_to_cart,action_values.offsite_conversion.fb_pixel_add_to_cart,action_values.view_content,action_values.onsite_web_view_content,action_values.onsite_web_app_view_content,action_values.omni_add_to_cart,action_values.onsite_web_add_to_cart,actions.onsite_conversion.post_unsave,actions.omni_initiated_checkout,actions.onsite_web_initiate_checkout,actions.offsite_conversion.fb_pixel_initiate_checkout,actions.initiate_checkout,action_values.onsite_web_initiate_checkout,action_values.omni_initiated_checkout,action_values.offsite_conversion.fb_pixel_initiate_checkout,action_values.initiate_checkout,actions.web_in_store_purchase,actions.omni_purchase,actions.purchase,actions.offsite_conversion.fb_pixel_add_payment_info,actions.onsite_web_app_purchase,actions.offsite_conversion.fb_pixel_purchase,actions.web_app_in_store_purchase,actions.onsite_web_purchase,actions.add_payment_info,action_values.onsite_web_app_purchase,action_values.add_payment_info,action_values.web_app_in_store_purchase,action_values.onsite_web_purchase,action_values.purchase,action_values.offsite_conversion.fb_pixel_add_payment_info,action_values.offsite_conversion.fb_pixel_purchase,action_values.omni_purchase,action_values.web_in_store_purchase,actions.comment,actions.onsite_conversion.post_net_comment,actions.onsite_conversion.messaging_user_depth_3_message_send,actions.onsite_conversion.total_messaging_connection,actions.like,actions.onsite_conversion.messaging_user_depth_2_message_send,actions.onsite_conversion.messaging_first_reply,actions.onsite_conversion.messaging_conversation_replied_7d,actions.onsite_conversion.messaging_user_depth_5_message_send
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,0.26,5,5,0,0,,52,1,0,,,,,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,0.02,1,1,0,0,,20,1,0,,,,,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,2.78,13,13,0,0,,213.846154,1,0,,2,2,2,instagram,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,0,3,3,0,0,,0,1,0,,1,1,1,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,8.24,124,117,1,0.806452,8.24,66.451613,1.059829,1,1,17,17,16,instagram,instagram_reels,,,,,,,,,,,,1,,1,2,,2,2,,,,2,,,2,2,,,2440,2440,,,2440,2440,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,0.03,2,2,0,0,,15,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,0.12,1,0,0,0,,120,0,0,,,,,instagram,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection,2026-04-13,2026-04-19,0,2,2,0,0,,0,1,0,,1,1,1,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.66,5,5,0,0,,132,1,0,,1,1,1,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.01,1,1,0,0,,10,1,0,,,,,facebook,facebook_reels_overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.3,3,3,0,0,,100,1,0,,1,1,1,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.06,6,6,0,0,,10,1,0,,2,2,2,instagram,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.01,11,11,0,0,,0.909091,1,0,,2,2,2,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,2.39,73,70,0,0,,32.739726,1.042857,0,,9,9,9,instagram,instagram_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.2,1,1,0,0,,200,1,0,,,,,instagram,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.39,147,142,9,6.122449,0.043333,2.653061,1.035211,9,9,25,25,16,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy,2026-04-13,2026-04-19,0.26,4,4,0,0,,65,1,0,,,,,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy,2026-04-13,2026-04-19,1.94,9,9,0,0,,215.555556,1,0,,3,3,3,instagram,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy,2026-04-13,2026-04-19,4.19,21,19,0,0,,199.52381,1.105263,0,,13,13,11,instagram,instagram_reels,,,2,2,,,,1,1,,,,,,1,,1,1,,,,1,,,1,1,,,1490,1490,,,1490,1490,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy,2026-04-13,2026-04-19,0.85,4,4,0,0,,212.5,1,0,,1,1,1,instagram,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,6.760073,77,24,3,3.896104,2.253358,87.793152,3.208333,3,3,21,21,18,audience_network,an_classic,,,,,,,,,,,,3,,3,5,,5,5,,,,5,,,5,5,,,20686,20686,,,20686,20686,20686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,0.120001,1,1,0,0,,120.001291,1,0,,,,,facebook,facebook_notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,0.070001,3,3,0,0,,23.333584,1,0,,,,,facebook,facebook_profile_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,104.901129,573,349,11,1.919721,9.536466,183.073523,1.641834,9,9,21,21,11,facebook,facebook_reels,,,1,1,,,,1,1,1,1,7,,7,9,,9,9,,1,,9,,1,9,9,,,43471,43471,,,43471,43471,43471,,,,1,1,1,1,2142,2142,2142,2142,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,1.920021,39,18,0,0,,49.231299,2.166667,0,,,,,facebook,facebook_reels_overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,14.020151,36,32,1,2.777778,14.020151,389.448635,1.125,1,1,1,1,,facebook,facebook_stories,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,4699,4699,,,4699,4699,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,381.014099,819,631,19,2.319902,20.053374,465.21868,1.29794,19,19,47,47,28,facebook,feed,,,,,,,,,,,,16,3,16,19,3,19,19,3,,3,19,,,19,19,3,10588,72945,72945,10588,10588,72945,72945,72945,10588,10588,,1,1,1,1,1071,1071,1071,1071,1,1,1,1,1,1,1,1,1,1221,1071,0.12,1221,1221,1071,1221,1221,1221,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,5.55006,60,46,0,0,,92.500995,1.304348,0,,24,24,24,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,0.04,3,3,0,0,,13.333477,1,0,,,,,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,9.020097,16,7,0,0,,563.756065,2.285714,0,,,,,facebook,right_hand_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,0.070001,9,9,0,0,,7.777861,1,0,,,,,facebook,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,1243.713381,3353,2608,86,2.564867,14.461784,370.925554,1.28566,80,80,187,187,101,instagram,feed,,1,6,7,,,,5,6,2,2,75,2,75,110,2,110,110,2,2,2,110,,2,110,110,2,5704.33,447235.5,447235.5,5704.33,5704.33,447235.5,447235.5,447235.5,5704.33,5704.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,3.450037,366,356,0,0,,9.426331,1.02809,0,,41,41,41,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,638.596871,4517,2875,60,1.328315,10.643281,141.376327,1.57113,46,46,92,92,38,instagram,instagram_reels,,,8,8,2,,,6,6,,,43,6,43,67,6,67,67,6,,6,67,,,67,67,6,18095,246865.5,246865.5,18095,18095,246865.5,246865.5,246865.5,18095,18095,,1,1,1,1,3827,3827,3827,3827,1,1,1,1,1,1,1,1,1,3827,3827,0.38,3827,3827,3827,3827,3827,3827,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,0.070001,8,8,0,0,,8.750094,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,374.814033,929,786,16,1.722282,23.425877,403.459669,1.181934,13,13,24,24,11,instagram,instagram_stories,,,,,,,,,,,,12,1,12,22,1,22,22,1,,1,22,,,22,22,1,5289,83533,83533,5289,5289,83533,83533,83533,5289,5289,,2,2,2,2,4522,4522,4522,4522,,,,1,,,,,1,,2142,,,,2142,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel,2026-04-13,2026-04-19,4.240046,477,466,2,0.419287,2.120023,8.888985,1.023605,2,2,53,53,51,threads,threads_feed,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,4699,4699,,,4699,4699,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078920627,Archid Sood: It's Complicated – Copy,2026-04-13,2026-04-19,1.2,5,5,0,0,,240,1,0,,2,2,2,instagram,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078920627,Archid Sood: It's Complicated – Copy,2026-04-13,2026-04-19,1.37,19,18,0,0,,72.105263,1.055556,0,,7,7,7,instagram,instagram_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078920627,Archid Sood: It's Complicated – Copy,2026-04-13,2026-04-19,0.28,1,1,0,0,,280,1,0,,,,,instagram,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,0.12,9,9,4,44.444444,0.03,13.333333,1,4,4,11,11,7,audience_network,an_classic,,,,,,,,,,,,3,,3,4,,4,4,,,,4,,,4,4,,,12800,12800,,,12800,12800,12800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,0.01,1,1,0,0,,10,1,0,,,,,facebook,facebook_profile_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,4.14,41,24,1,2.439024,4.14,100.97561,1.708333,1,1,4,4,3,facebook,facebook_reels,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,3200,3200,,,3200,3200,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,797.87,1872,1528,48,2.564103,16.622292,426.212607,1.225131,21,21,382,380,357,facebook,feed,,,2,2,,,,2,2,,,13,7,13,23,7,23,23,7,,7,23,2,,23,23,7,6470,48769,48769,6470,6470,48769,48769,48769,6470,6470,,3,3,3,3,1431,1431,1431,1431,,,,1,,,,,1,,1431,,,,1431,,,,,,,2,2,1,2,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,0.33,2,2,0,0,,165,1,0,,1,1,1,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,0.01,2,2,0,0,,5,1,0,,,,,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,2305.21,6141,5586,110,1.791239,20.956455,375.380231,1.099356,90,90,1600,1600,1496,instagram,feed,,,14,14,1,2,2,11,11,,,81,5,81,117,5,117,117,5,,5,117,1,,117,117,5,6230,340065,340065,6230,6230,340065,340065,340065,6230,6230,,5,5,5,5,2030,2030,2030,2030,1,1,1,1,1,1,1,1,1,1169,1070,0.12,1169,1169,1070,1169,1169,1169,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,68.81,569,479,6,1.054482,11.468333,120.931459,1.187891,4,4,65,65,60,instagram,instagram_reels,,,1,1,,,,1,1,,,4,3,4,6,3,6,6,3,,3,6,,,6,6,3,11823.67,18189,18189,11823.67,11823.67,18189,18189,18189,11823.67,11823.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,742.58,2590,2224,37,1.428571,20.06973,286.710425,1.164568,29,29,302,302,272,instagram,instagram_stories,,,1,1,1,,,,,,,24,5,24,45,5,45,45,5,,5,45,,,45,45,5,2870,104740,104740,2870,2870,104740,104740,104740,2870,2870,,,,,,,,,,1,1,1,1,1,1,1,1,1,1159,1060,0.12,1159,1159,1060,1159,1159,1159,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078940627,First Rain: FL Most Asked Questions,2026-04-13,2026-04-19,0.03,4,4,0,0,,7.5,1,0,,,,,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.07,1,1,1,100,0.07,70,1,1,1,2,2,1,audience_network,an_classic,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,1890,1890,,,1890,1890,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.3,3,3,1,33.333333,0.3,100,1,1,1,4,4,3,audience_network,rewarded_video,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,1890,1890,,,1890,1890,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,3.8,62,48,0,0,,61.290323,1.291667,0,,14,14,14,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.09,3,3,0,0,,30,1,0,,,,,facebook,facebook_reels_overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.41,4,4,0,0,,102.5,1,0,,1,1,1,facebook,facebook_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,4.35,15,13,0,0,,290,1.153846,0,,3,3,3,facebook,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.63,15,15,0,0,,42,1,0,,4,4,4,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,14.33,99,90,0,0,,144.747475,1.1,0,,18,18,18,instagram,feed,,,,,,,,,,,,,,,1,,1,1,,,,1,,,1,1,,,1890,1890,,,1890,1890,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,0.04,166,162,0,0,,0.240964,1.024691,0,,26,26,26,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,120243104078930627,Perfume Enthusiasts,120243104078950627,Ad3: Love Note Collection,2026-04-13,2026-04-19,30.73,713,577,0,0,,43.099579,1.235702,0,,117,117,116,instagram,instagram_reels,,1,1,2,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
